X,Y,Z,rho,p,T,U,V,W
 2.190720000000000E-001, 1.231190000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999950000000000E+000,-1.942180000000000E-005, 1.373280000000000E-004
 2.228820000000000E-001, 1.234380000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999710000000001E-001, 9.999920000000000E-001, 5.000030000000000E+000,-3.840100000000000E-006,-1.226520000000000E-004
 2.266910000000000E-001, 1.237570000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999810000000000E-001, 9.999940000000000E-001, 5.000040000000000E+000, 6.911750000000000E-006, 1.213750000000000E-007
 2.305010000000000E-001, 1.240760000000000E-001, 1.118840000000000E-019, 1.400000000000000E+000, 9.999930000000000E-001, 9.999980000000001E-001, 5.000010000000000E+000, 8.493830000000000E-006,-4.773760000000000E-004
 2.343110000000000E-001, 1.243950000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 5.000000000000000E+000, 6.278720000000000E-006, 6.770360000000000E-005
 2.381210000000000E-001, 1.247140000000000E-001, 2.283700000000000E-019, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 5.000010000000000E+000, 3.988000000000000E-006, 4.861550000000000E-005
 2.419310000000000E-001, 1.250330000000000E-001,-1.153760000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000020000000000E+000, 2.538760000000000E-006,-9.249070000000000E-005
 2.457410000000000E-001, 1.253520000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000,-1.486040000000000E-005,-2.201740000000000E-004
 2.495510000000000E-001, 1.256710000000000E-001, 1.178420000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999940000000000E+000,-8.930629999999999E-006,-2.250440000000000E-004
 2.533610000000000E-001, 1.259900000000000E-001,-1.070410000000000E-019, 1.399970000000000E+000, 9.999670000000001E-001, 9.999900000000000E-001, 5.000010000000000E+000, 7.705630000000000E-006, 4.271820000000000E-004
 2.571710000000000E-001, 1.263090000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999620000000000E-001, 9.999890000000000E-001, 5.000050000000000E+000, 2.195400000000000E-005, 1.269370000000000E-004
 2.609810000000000E-001, 1.266280000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000040000000000E+000, 1.373150000000000E-005, 4.074790000000000E-004
 2.647910000000000E-001, 1.269470000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999950000000000E+000,-1.931610000000000E-005, 1.988490000000000E-004
 2.686010000000000E-001, 1.272660000000000E-001,-2.370320000000000E-019, 1.400230000000000E+000, 1.000220000000000E+000, 1.000060000000000E+000, 4.999910000000000E+000, 6.960700000000000E-005,-3.512730000000000E-004
 2.724110000000000E-001, 1.275850000000000E-001,-1.260030000000000E-019, 1.405930000000000E+000, 1.006520000000000E+000, 1.002280000000000E+000, 4.998700000000000E+000, 4.369350000000000E-003, 5.212290000000000E-005
 2.762210000000000E-001, 1.279040000000000E-001,-3.703800000000000E-019, 1.482860000000000E+000, 1.095250000000000E+000, 1.034050000000000E+000, 4.981300000000000E+000, 6.522670000000000E-002,-1.126810000000000E-004
 2.800310000000000E-001, 1.282230000000000E-001, 0.000000000000000E+000, 1.999680000000000E+000, 1.777620000000000E+000, 1.244530000000000E+000, 4.906840000000000E+000, 3.065240000000000E-001,-1.758310000000000E-004
 2.838410000000000E-001, 1.285420000000000E-001, 0.000000000000000E+000, 2.860900000000000E+000, 3.090620000000000E+000, 1.512420000000000E+000, 4.682150000000000E+000, 8.230100000000000E-001,-9.727000000000000E-005
 2.876510000000000E-001, 1.288610000000000E-001, 1.200980000000000E-019, 3.381580000000000E+000, 3.965680000000000E+000, 1.641830000000000E+000, 4.479100000000000E+000, 1.227140000000000E+000,-4.138540000000000E-004
 2.914610000000000E-001, 1.291800000000000E-001, 0.000000000000000E+000, 3.650390000000000E+000, 4.432900000000000E+000, 1.700110000000000E+000, 4.461230000000000E+000, 1.214410000000000E+000, 7.547949999999999E-005
 2.952710000000000E-001, 1.294990000000000E-001,-1.355280000000000E-019, 3.800570000000000E+000, 4.678980000000000E+000, 1.723580000000000E+000, 4.492680000000000E+000, 1.174990000000000E+000,-9.876820000000000E-005
 2.990810000000000E-001, 1.298180000000000E-001, 0.000000000000000E+000, 3.908900000000000E+000, 4.836840000000000E+000, 1.732350000000000E+000, 4.500390000000000E+000, 1.167010000000000E+000,-4.271970000000000E-004
 3.028900000000000E-001, 1.301370000000000E-001,-1.390670000000000E-019, 3.936560000000000E+000, 4.882410000000000E+000, 1.736390000000000E+000, 4.482720000000000E+000, 1.164080000000000E+000, 1.442070000000000E-004
 1.902870000000000E-003, 1.087320000000000E-001,-1.311800000000000E-019, 1.400000000000000E+000, 9.999950000000000E-001, 9.999990000000000E-001, 4.999980000000000E+000,-3.913770000000000E-006, 8.476010000000001E-006
 5.712850000000000E-003, 1.090250000000000E-001, 1.206480000000000E-020, 1.399990000000000E+000, 9.999840000000000E-001, 9.999950000000000E-001, 5.000020000000000E+000,-1.744190000000000E-006,-7.775260000000000E-005
 9.522839999999999E-003, 1.093190000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 5.000040000000000E+000, 2.426160000000000E-006, 1.881210000000000E-004
 1.333280000000000E-002, 1.096120000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000020000000000E+000, 5.680720000000000E-006,-3.689490000000000E-005
 1.714280000000000E-002, 1.099060000000000E-001, 1.206520000000000E-020, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999950000000000E+000,-3.862200000000000E-006,-2.152250000000000E-004
 2.095280000000000E-002, 1.101990000000000E-001,-4.059670000000000E-019, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 4.999970000000000E+000,-7.636359999999999E-006, 1.858840000000000E-004
 2.476280000000000E-002, 1.104930000000000E-001,-1.361860000000000E-019, 1.399970000000000E+000, 9.999680000000000E-001, 9.999910000000000E-001, 5.000040000000000E+000,-1.961510000000000E-006, 9.890780000000000E-005
 2.857280000000000E-002, 1.107860000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999860000000000E-001, 9.999960000000000E-001, 5.000070000000000E+000, 5.921280000000000E-006, 4.469480000000000E-004
 3.238270000000000E-002, 1.110800000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 5.000010000000000E+000, 8.831530000000000E-006, 1.661080000000000E-004
 3.619270000000000E-002, 1.113730000000000E-001, 4.044840000000000E-019, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999920000000000E+000, 1.062790000000000E-006,-3.746020000000000E-004
 4.000270000000000E-002, 1.116670000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 4.999930000000000E+000,-4.683890000000000E-006, 2.055820000000000E-004
 4.381270000000000E-002, 1.119600000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999530000000000E-001, 9.999870000000000E-001, 4.999990000000000E+000,-9.420359999999999E-006, 1.670460000000000E-005
 4.762270000000000E-002, 1.122540000000000E-001,-1.416310000000000E-019, 1.399960000000000E+000, 9.999600000000000E-001, 9.999880000000000E-001, 5.000100000000000E+000,-3.511530000000000E-006,-2.854150000000000E-004
 5.143270000000000E-002, 1.125470000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000040000000000E+000, 2.462410000000000E-006, 1.074470000000000E-005
 5.524260000000000E-002, 1.128410000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999960000000000E+000, 3.874180000000000E-006,-2.263580000000000E-004
 5.905260000000000E-002, 1.131340000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999930000000000E+000, 1.770360000000000E-006, 5.379890000000000E-004
 6.286260000000000E-002, 1.134280000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999820000000000E-001, 9.999950000000000E-001, 5.000020000000000E+000, 2.397340000000000E-007,-2.499070000000000E-004
 6.667260000000000E-002, 1.137210000000000E-001, 1.465480000000000E-019, 1.399980000000000E+000, 9.999790000000000E-001, 9.999940000000000E-001, 5.000040000000000E+000, 7.198520000000000E-007, 3.928780000000000E-004
 7.048260000000001E-002, 1.140150000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000020000000000E+000, 1.076770000000000E-006, 1.725030000000000E-004
 7.429260000000000E-002, 1.143080000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-1.908950000000000E-007, 2.343370000000000E-004
 7.810250000000001E-002, 1.146020000000000E-001,-2.993620000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999970000000000E+000,-6.667520000000000E-007, 3.564370000000000E-004
 8.191250000000000E-002, 1.148950000000000E-001,-1.507580000000000E-019, 1.400000000000000E+000, 9.999900000000000E-001, 9.999970000000000E-001, 5.000000000000000E+000, 1.037650000000000E-006, 3.177360000000000E-004
 8.572249999999999E-002, 1.151890000000000E-001,-3.037050000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000020000000000E+000,-1.337600000000000E-006, 2.197930000000000E-004
 8.953250000000000E-002, 1.154820000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-4.754940000000000E-006, 2.807870000000000E-004
 9.334249999999999E-002, 1.157760000000000E-001, 2.251060000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999960000000000E+000,-8.527089999999999E-006, 1.168580000000000E-004
 9.715240000000000E-002, 1.160690000000000E-001, 8.365450000000000E-020, 1.399980000000000E+000, 9.999700000000000E-001, 9.999910000000000E-001, 5.000020000000000E+000, 6.832210000000000E-006, 1.733280000000000E-005
 1.009620000000000E-001, 1.163630000000000E-001, 8.423770000000000E-020, 1.399990000000000E+000, 9.999800000000000E-001, 9.999940000000000E-001, 5.000070000000000E+000, 1.074700000000000E-005, 4.395090000000000E-004
 1.047720000000000E-001, 1.166560000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999990000000000E+000, 5.915560000000000E-006,-3.461120000000000E-004
 1.085820000000000E-001, 1.169500000000000E-001,-8.543310000000001E-020, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999940000000000E+000,-2.252290000000000E-006, 3.573130000000000E-004
 1.123920000000000E-001, 1.172430000000000E-001, 3.940220000000000E-019, 1.400000000000000E+000, 9.999970000000000E-001, 9.999990000000000E-001, 4.999960000000000E+000,-7.043980000000000E-006,-1.396040000000000E-004
 1.162020000000000E-001, 1.175370000000000E-001, 8.666870000000000E-020, 1.399970000000000E+000, 9.999690000000000E-001, 9.999910000000000E-001, 5.000040000000000E+000,-5.931800000000000E-006,-9.077330000000000E-005
 1.200120000000000E-001, 1.178300000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999820000000000E-001, 9.999950000000000E-001, 5.000060000000000E+000,-1.796620000000000E-006,-2.432600000000000E-004
 1.238220000000000E-001, 1.181240000000000E-001,-1.638240000000000E-019, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.645800000000000E-006, 9.212880000000000E-005
 1.276320000000000E-001, 1.184170000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000, 2.873990000000000E-006,-2.900100000000000E-004
 1.314420000000000E-001, 1.187110000000000E-001,-1.664680000000000E-019, 1.400000000000000E+000, 9.999990000000000E-001, 1.000000000000000E+000, 4.999970000000000E+000, 5.468880000000000E-006, 2.525280000000000E-004
 1.352520000000000E-001, 1.190040000000000E-001,-1.557550000000000E-019, 1.399990000000000E+000, 9.999880000000000E-001, 9.999970000000000E-001, 5.000020000000000E+000, 5.044430000000000E-006,-2.739420000000000E-004
 1.390620000000000E-001, 1.192980000000000E-001,-3.384140000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000010000000000E+000,-8.275930000000000E-007,-2.423590000000000E-004
 1.428720000000000E-001, 1.195910000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 4.999980000000000E+000,-9.300760000000000E-006, 3.982310000000000E-005
 1.466820000000000E-001, 1.198850000000000E-001,-2.520310000000000E-019, 1.400000000000000E+000, 9.999980000000001E-001, 9.999990000000000E-001, 4.999970000000000E+000,-6.206580000000000E-006, 3.822330000000000E-005
 1.504920000000000E-001, 1.201780000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999780000000000E-001, 9.999940000000000E-001, 5.000020000000000E+000, 1.834830000000000E-006,-7.795570000000000E-005
 1.543020000000000E-001, 1.204720000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999870000000000E-001, 9.999960000000000E-001, 5.000030000000000E+000, 5.022280000000000E-006, 2.258850000000000E-004
 1.581120000000000E-001, 1.207650000000000E-001, 9.428450000000000E-020, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-2.122910000000000E-007,-9.410690000000001E-005
 1.619220000000000E-001, 1.210590000000000E-001,-3.560750000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999980000000000E+000,-3.326860000000000E-006, 8.834220000000000E-005
 1.657320000000000E-001, 1.213520000000000E-001, 1.796070000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-1.978210000000000E-006, 7.975470000000000E-005
 1.695420000000000E-001, 1.216460000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000010000000000E+000, 1.930490000000000E-006,-1.700110000000000E-004
 1.733520000000000E-001, 1.219390000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000, 2.791060000000000E-006,-1.527620000000000E-004
 1.771620000000000E-001, 1.222330000000000E-001, 2.827830000000000E-019, 1.400000000000000E+000, 9.999980000000001E-001, 9.999990000000000E-001, 4.999970000000000E+000, 1.470160000000000E-007,-2.478510000000000E-004
 1.809720000000000E-001, 1.225260000000000E-001, 1.861920000000000E-019, 1.399980000000000E+000, 9.999740000000000E-001, 9.999920000000000E-001, 5.000020000000000E+000,-1.524470000000000E-006, 5.456150000000001E-004
 1.847820000000000E-001, 1.228200000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999780000000000E-001, 9.999940000000000E-001, 5.000070000000000E+000,-5.024400000000000E-007,-2.882340000000000E-004
 1.885920000000000E-001, 1.231130000000000E-001, 3.793650000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 5.000080000000000E+000, 1.569770000000000E-006, 1.809680000000000E-004
 1.924020000000000E-001, 1.234070000000000E-001, 0.000000000000000E+000, 1.400080000000000E+000, 1.000070000000000E+000, 1.000020000000000E+000, 4.999910000000000E+000,-2.446060000000000E-006, 5.338890000000000E-004
 1.962120000000000E-001, 1.237000000000000E-001, 1.933160000000000E-019, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999880000000000E+000,-9.526190000000000E-006, 1.749130000000000E-004
 2.000220000000000E-001, 1.239940000000000E-001,-1.036310000000000E-019, 1.399930000000000E+000, 9.999260000000000E-001, 9.999790000000000E-001, 4.999940000000000E+000,-8.602100000000000E-007,-5.266940000000000E-005
 2.038320000000000E-001, 1.242870000000000E-001, 0.000000000000000E+000, 1.399900000000000E+000, 9.998970000000000E-001, 9.999710000000001E-001, 5.000030000000000E+000, 7.841959999999999E-006, 1.020350000000000E-004
 2.076420000000000E-001, 1.245810000000000E-001,-1.207490000000000E-020, 1.399940000000000E+000, 9.999340000000000E-001, 9.999810000000000E-001, 5.000130000000000E+000, 1.895490000000000E-005, 2.413330000000000E-004
 2.114520000000000E-001, 1.248740000000000E-001, 0.000000000000000E+000, 1.400070000000000E+000, 1.000070000000000E+000, 1.000020000000000E+000, 5.000030000000000E+000, 5.736010000000000E-007, 5.784700000000000E-004
 2.152620000000000E-001, 1.251680000000000E-001,-4.061680000000000E-019, 1.400100000000000E+000, 1.000090000000000E+000, 1.000030000000000E+000, 4.999920000000000E+000,-1.427350000000000E-005, 1.809950000000000E-004
 2.190720000000000E-001, 1.254610000000000E-001, 2.051660000000000E-019, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999890000000000E+000,-1.679480000000000E-005, 2.112940000000000E-004
 2.228820000000000E-001, 1.257550000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999670000000001E-001, 9.999900000000000E-001, 5.000030000000000E+000,-2.962720000000000E-006,-6.544930000000000E-005
 2.266910000000000E-001, 1.260480000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999680000000000E-001, 9.999910000000000E-001, 5.000060000000000E+000, 7.266370000000000E-006, 8.265750000000000E-006
 2.305010000000000E-001, 1.263420000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999910000000000E-001, 9.999970000000000E-001, 5.000020000000000E+000, 8.165100000000001E-006,-6.768300000000000E-005
 2.343110000000000E-001, 1.266350000000000E-001,-2.139650000000000E-019, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 5.000000000000000E+000, 6.054070000000000E-006, 5.701080000000001E-004
 2.381210000000000E-001, 1.269290000000000E-001,-2.283700000000000E-019, 1.400000000000000E+000, 9.999980000000001E-001, 1.000000000000000E+000, 5.000010000000000E+000, 3.041940000000000E-006,-4.877300000000000E-005
 2.419310000000000E-001, 1.272220000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000010000000000E+000, 3.513260000000000E-007, 9.693269999999999E-005
 2.457410000000000E-001, 1.275160000000000E-001, 3.377050000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-7.623240000000000E-006, 4.870190000000000E-004
 2.495510000000000E-001, 1.278090000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999930000000000E+000,-7.992890000000000E-006,-4.535220000000000E-004
 2.533610000000000E-001, 1.281030000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999600000000000E-001, 9.999890000000000E-001, 5.000000000000000E+000, 4.992070000000000E-006,-1.243210000000000E-004
 2.571710000000000E-001, 1.283960000000000E-001, 1.207940000000000E-020, 1.399950000000000E+000, 9.999430000000000E-001, 9.999840000000000E-001, 5.000050000000000E+000, 2.319860000000000E-005,-2.069190000000000E-004
 2.609810000000000E-001, 1.286900000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999790000000000E-001, 9.999940000000000E-001, 5.000100000000000E+000, 2.578740000000000E-005,-2.603510000000000E-004
 2.647910000000000E-001, 1.289830000000000E-001, 1.231460000000000E-019, 1.400070000000000E+000, 1.000060000000000E+000, 1.000020000000000E+000, 5.000010000000000E+000,-1.767140000000000E-005,-1.093690000000000E-004
 2.686010000000000E-001, 1.292770000000000E-001, 0.000000000000000E+000, 1.400090000000000E+000, 1.000080000000000E+000, 1.000020000000000E+000, 4.999880000000000E+000,-3.389440000000000E-005, 1.106560000000000E-004
 2.724110000000000E-001, 1.295700000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999910000000000E+000,-1.046930000000000E-005,-3.913240000000000E-004
 2.762210000000000E-001, 1.298640000000000E-001, 1.274870000000000E-019, 1.401440000000000E+000, 1.001490000000000E+000, 1.000470000000000E+000, 4.999560000000000E+000, 9.943520000000000E-004,-1.648640000000000E-004
 2.800310000000000E-001, 1.301570000000000E-001, 0.000000000000000E+000, 1.443220000000000E+000, 1.048990000000000E+000, 1.017580000000000E+000, 4.992600000000000E+000, 2.818510000000000E-002, 2.757050000000000E-004
 2.838410000000000E-001, 1.304510000000000E-001, 1.305750000000000E-019, 1.797940000000000E+000, 1.504590000000000E+000, 1.171580000000000E+000, 4.881440000000000E+000, 3.148160000000000E-001, 1.378490000000000E-004
 2.876510000000000E-001, 1.307440000000000E-001, 1.321810000000000E-019, 2.557710000000000E+000, 2.610010000000000E+000, 1.428630000000000E+000, 4.802140000000000E+000, 6.100420000000000E-001, 1.401190000000000E-004
 2.914610000000000E-001, 1.310380000000000E-001, 5.111600000000000E-019, 3.329660000000000E+000, 3.842110000000000E+000, 1.615470000000000E+000, 4.680690000000000E+000, 9.338390000000000E-001, 1.213950000000000E-004
 2.952710000000000E-001, 1.313310000000000E-001,-2.589730000000000E-019, 3.569930000000000E+000, 4.237020000000000E+000, 1.661610000000000E+000, 4.494680000000000E+000, 1.262050000000000E+000,-1.609270000000000E-004
 2.990810000000000E-001, 1.316250000000000E-001, 0.000000000000000E+000, 3.694860000000000E+000, 4.449010000000000E+000, 1.685750000000000E+000, 4.478990000000000E+000, 1.248390000000000E+000, 3.319950000000000E-004
 3.028900000000000E-001, 1.319180000000000E-001,-1.208510000000000E-020, 3.835400000000000E+000, 4.711840000000000E+000, 1.719920000000000E+000, 4.460430000000000E+000, 1.189330000000000E+000,-3.438940000000000E-004
 1.902870000000000E-003, 1.125290000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999980000000000E+000,-3.570470000000000E-006,-8.330660000000000E-006
 5.712850000000000E-003, 1.127970000000000E-001, 1.206480000000000E-020, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 4.999970000000000E+000,-6.717440000000000E-006, 2.393640000000000E-004
 9.522839999999999E-003, 1.130650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999820000000000E-001, 9.999950000000000E-001, 5.000020000000000E+000, 9.836840000000000E-006, 2.897580000000000E-004
 1.333280000000000E-002, 1.133330000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 5.000040000000000E+000, 1.029880000000000E-005,-1.962020000000000E-004
 1.714280000000000E-002, 1.136010000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000000000000000E+000, 2.674930000000000E-007, 5.093420000000000E-005
 2.095280000000000E-002, 1.138690000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 4.999970000000000E+000,-2.033040000000000E-005, 6.296039999999999E-005
 2.476280000000000E-002, 1.141370000000000E-001,-1.361860000000000E-019, 1.399990000000000E+000, 9.999840000000000E-001, 9.999950000000000E-001, 4.999990000000000E+000,-5.433540000000000E-006, 5.724960000000000E-005
 2.857280000000000E-002, 1.144050000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999749999999999E-001, 9.999930000000000E-001, 5.000040000000000E+000, 5.824340000000000E-006,-6.251930000000000E-005
 3.238270000000000E-002, 1.146730000000000E-001, 1.206570000000000E-020, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000030000000000E+000, 1.007810000000000E-005, 2.549750000000000E-004
 3.619270000000000E-002, 1.149410000000000E-001,-2.656340000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000, 5.083510000000000E-006,-1.524990000000000E-004
 4.000270000000000E-002, 1.152090000000000E-001,-1.397640000000000E-019, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 4.999950000000000E+000,-6.265230000000000E-006, 6.586130000000001E-005
 4.381270000000000E-002, 1.154770000000000E-001,-2.693150000000000E-019, 1.399980000000000E+000, 9.999710000000001E-001, 9.999920000000000E-001, 5.000000000000000E+000,-4.480240000000000E-006, 8.437490000000000E-005
 4.762270000000000E-002, 1.157450000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999640000000000E-001, 9.999900000000000E-001, 5.000000000000000E+000,-9.250630000000000E-007,-1.615160000000000E-004
 5.143270000000000E-002, 1.160130000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 5.000070000000000E+000, 6.717780000000000E-006,-2.649890000000000E-004
 5.524260000000000E-002, 1.162810000000000E-001, 2.871080000000000E-019, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 5.000000000000000E+000, 5.715850000000000E-006,-3.122170000000000E-004
 5.905260000000000E-002, 1.165490000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999950000000000E+000, 2.187660000000000E-006, 1.055230000000000E-004
 6.286260000000000E-002, 1.168170000000000E-001,-4.245380000000000E-019, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 4.999960000000000E+000,-3.349620000000000E-006,-1.600930000000000E-004
 6.667260000000000E-002, 1.170850000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999740000000000E-001, 9.999920000000000E-001, 5.000040000000000E+000,-2.031690000000000E-006,-2.849770000000000E-004
 7.048260000000001E-002, 1.173530000000000E-001, 1.475760000000000E-019, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 5.000050000000000E+000,-1.088170000000000E-006,-6.501020000000000E-005
 7.429260000000000E-002, 1.176200000000000E-001,-2.851740000000000E-019, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-7.756970000000000E-007,-3.812130000000000E-004
 7.810250000000001E-002, 1.178880000000000E-001, 2.993620000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999980000000000E+000,-2.822550000000000E-007,-2.761400000000000E-006
 8.191250000000000E-002, 1.181560000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999870000000000E-001, 9.999960000000000E-001, 4.999980000000000E+000, 2.949100000000000E-006,-4.043660000000000E-004
 8.572249999999999E-002, 1.184240000000000E-001, 8.196010000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000050000000000E+000, 2.539430000000000E-007,-4.609330000000000E-004
 8.953250000000000E-002, 1.186920000000000E-001, 3.059280000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 5.000050000000000E+000,-9.757510000000000E-007,-3.777860000000000E-005
 9.334249999999999E-002, 1.189600000000000E-001,-2.251060000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999930000000000E+000,-4.213050000000000E-006, 1.099280000000000E-004
 9.715240000000000E-002, 1.192280000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999680000000000E-001, 9.999910000000000E-001, 4.999970000000000E+000,-3.077630000000000E-006, 4.328290000000000E-004
