rho,p,T,U,V,W
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.259740000000000E-010,-5.327090000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.244250000000000E-010, 2.255200000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.134970000000000E-010,-6.114870000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.888860000000000E-010, 7.739850000000001E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.788160000000000E-010,-4.900710000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.872150000000000E-010, 8.573600000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.903800000000000E-010,-8.280630000000001E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.800030000000000E-010, 1.494040000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.830100000000000E-010, 3.841290000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.771360000000000E-010, 1.091370000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.580820000000000E-010, 1.768500000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.345060000000000E-010, 4.570060000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.324630000000000E-010,-4.039260000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.311920000000000E-010, 3.958580000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.310020000000000E-010,-4.391300000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.470640000000000E-010,-4.275260000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.484410000000000E-010,-1.186920000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.361540000000000E-010, 4.047310000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.345590000000000E-010,-1.340330000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.320810000000000E-010, 6.940570000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.320870000000000E-010,-8.546149999999999E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.258190000000000E-010, 1.299560000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.209950000000000E-010,-7.458730000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.044610000000000E-010, 1.577940000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.890390000000000E-011, 3.419510000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.304430000000000E-011, 2.301340000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.476910000000000E-011, 2.906270000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.521930000000000E-011, 2.117940000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.895900000000000E-011, 6.062460000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.292439999999999E-011, 1.015760000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.926560000000000E-011, 9.025590000000001E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.410800000000000E-010, 5.088240000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.536500000000000E-009, 3.655610000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.160140000000000E-007, 7.105400000000000E-016
 1.224800000000000E+000, 3.516470000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003,-4.676030000000000E-006, 1.255380000000000E-017
 2.848880000000000E+000, 2.410410000000000E+005, 2.947010000000000E+002, 7.614380000000000E+002, 3.363470000000000E+002, 5.373380000000000E-011
 2.085710000000000E+000, 1.620920000000000E+005, 2.706900000000000E+002, 8.302610000000000E+002, 2.631500000000000E+002, 2.402860000000000E-010
 1.490950000000000E+000, 1.034070000000000E+005, 2.415750000000000E+002, 8.669440000000000E+002, 2.137330000000000E+002, 1.575680000000000E-010
 1.356940000000000E+000, 8.463500000000000E+004, 2.172460000000000E+002, 9.424070000000000E+002, 1.733250000000000E+002, 7.314190000000000E-011
 1.369430000000000E+000, 7.637420000000000E+004, 1.942550000000000E+002, 9.585870000000000E+002, 1.652700000000000E+002, 5.823130000000000E-011
 1.435060000000000E+000, 7.113989999999999E+004, 1.726660000000000E+002, 9.833770000000000E+002, 1.567950000000000E+002, 3.256640000000000E-011
 1.619040000000000E+000, 7.208739999999999E+004, 1.550840000000000E+002, 1.006910000000000E+003, 1.463690000000000E+002,-7.333620000000000E-012
 1.853660000000000E+000, 7.561610000000001E+004, 1.420850000000000E+002, 1.018250000000000E+003, 1.356010000000000E+002,-1.489650000000000E-011
 1.928790000000000E+000, 7.327060000000001E+004, 1.323150000000000E+002, 1.016900000000000E+003, 1.219340000000000E+002,-1.041470000000000E-011
 1.881860000000000E+000, 6.674939999999999E+004, 1.235450000000000E+002, 1.013830000000000E+003, 1.040660000000000E+002,-4.737680000000000E-012
 1.634380000000000E+000, 5.339700000000000E+004, 1.137960000000000E+002, 1.006540000000000E+003, 6.420050000000001E+001,-2.679330000000000E-012
 1.353440000000000E+000, 4.077050000000000E+004, 1.049230000000000E+002, 1.002400000000000E+003, 2.181160000000000E+001, 1.096750000000000E-012
 1.251400000000000E+000, 3.634820000000000E+004, 1.011700000000000E+002, 1.001980000000000E+003, 4.895280000000000E+000,-1.008030000000000E-012
 1.232010000000000E+000, 3.549630000000000E+004, 1.003540000000000E+002, 1.002180000000000E+003, 1.460010000000000E+000, 2.550450000000000E-013
 1.227390000000000E+000, 3.529070000000000E+004, 1.001480000000000E+002, 1.002290000000000E+003, 5.779550000000000E-001, 4.091050000000000E-013
 1.225790000000000E+000, 3.521550000000000E+004, 1.000650000000000E+002, 1.002320000000000E+003, 2.492770000000000E-001,-1.049190000000000E-012
 1.225180000000000E+000, 3.518520000000000E+004, 1.000280000000000E+002, 1.002340000000000E+003, 1.134330000000000E-001, 1.495580000000000E-012
 1.224960000000000E+000, 3.517330000000000E+004, 1.000120000000000E+002, 1.002340000000000E+003, 5.571180000000000E-002,-1.595900000000000E-012
 1.224880000000000E+000, 3.516850000000000E+004, 1.000050000000000E+002, 1.002350000000000E+003, 2.981640000000000E-002, 1.259240000000000E-012
 1.224850000000000E+000, 3.516650000000000E+004, 1.000030000000000E+002, 1.002350000000000E+003, 1.702770000000000E-002,-8.847870000000000E-013
 1.224830000000000E+000, 3.516560000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003, 1.004320000000000E-002, 6.697670000000000E-013
 1.224820000000000E+000, 3.516510000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003, 5.953140000000000E-003,-6.045300000000001E-013
 1.224820000000000E+000, 3.516490000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.482630000000000E-003, 4.929690000000000E-013
 1.224820000000000E+000, 3.516470000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.993800000000000E-003,-3.381030000000000E-013
 1.224810000000000E+000, 3.516470000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.118230000000000E-003, 1.921090000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.198450000000001E-004,-5.921360000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.438460000000000E-004, 4.055650000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.926670000000000E-004,-1.180280000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.094390000000000E-004, 2.312170000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.323700000000000E-005,-2.129620000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.733460000000000E-005, 1.215430000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.255640000000000E-005,-5.508080000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.397230000000000E-005, 2.824900000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 8.883869999999999E-006,-2.230210000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.792680000000000E-006, 4.118010000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.862750000000000E-006,-6.866030000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.624440000000000E-006, 9.092310000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.810190000000000E-006,-7.547400000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.263440000000000E-006, 1.602160000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 8.898990000000000E-007,-2.960390000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.313270000000000E-007,-2.113000000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.502480000000000E-007, 4.518820000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.226070000000000E-007, 6.993000000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.318390000000000E-007,-9.994220000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.671530000000000E-007, 9.068090000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.208900000000000E-007,-7.733530000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 8.763880000000000E-008, 3.361450000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.374329999999999E-008,-3.382970000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.649850000000000E-008, 2.006060000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.403030000000000E-008,-1.613630000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.502070000000000E-008, 9.650010000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.849210000000000E-008, 3.408110000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.374590000000000E-008,-1.282290000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.026630000000000E-008,-6.671410000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.730380000000001E-009,-4.000060000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.835920000000000E-009,-2.026940000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.439130000000000E-009,-3.805510000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.413270000000000E-009,-1.370040000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.639420000000000E-009,-1.084400000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.060050000000000E-009, 2.185260000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.607990000000000E-009,-7.520310000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.272540000000000E-009, 2.470780000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.000810000000000E-009,-4.196480000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.878380000000000E-010,-8.734340000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.286830000000000E-010,-4.500590000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.041230000000000E-010,-1.629980000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.003940000000000E-010,-2.747820000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.166860000000000E-010,-2.095360000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.467380000000000E-010,-3.684220000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.879870000000000E-010,-1.152570000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.400830000000000E-010,-3.445830000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.006920000000000E-010,-4.250400000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.173400000000000E-011, 2.592510000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.513980000000000E-011, 1.200340000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.668690000000000E-011, 4.319210000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.331430000000000E-012,-5.049620000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.772530000000000E-011, 3.506990000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.158360000000000E-011, 1.536440000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.571770000000000E-011, 9.931800000000001E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.089830000000001E-011, 7.614620000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.130670000000001E-011,-1.809930000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.910450000000000E-011,-1.812480000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.031730000000000E-011, 2.899980000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.927220000000000E-011,-5.761820000000000E-015
